user_id,age_group,location,device_type,suscription_type,days_since_registration,total_purchases,avg_order_value,last_purchase_days,session_last_30_days,time_on_site_minutes,pages_per_session,cart_abandonment_rate,purchase_frequency,dar_promocion
user_003214,26-35,Córdoba,Móvil,Premium,107,35,330.97,58.0,0,78.4,8.5,0.66,9.81,1
user_003215,26-35,Córdoba,Móvil,Premium,345,0,51.26,999.0,28,20.4,4.2,0.641,0.0,0
user_003216,26-35,Mendoza,Móvil,Basic,139,7,424.91,140.0,29,29.1,1.2,0.108,,0
user_003217,18-25,Buenos Aires,Móvil,Premium,285,24,271.74,18.0,28,74.5,1.8,0.029,2.53,0
user_003218,,Buenos Aires,Móvil,Basic,210,45,417.64,121.0,25,,2.7,0.049,6.43,0
user_003219,26-35,Córdoba,,Basic,164,27,457.06,142.0,12,114.3,13.0,,4.94,0
user_003220,46-55,Córdoba,Desktop,Free,235,40,155.9,175.0,2,112.9,11.3,,,1
user_003221,36-45,Otros,Móvil,Premium,304,17,412.26,85.0,22,,16.1,0.402,1.68,0
user_003222,26-35,Buenos Aires,Desktop,Free,141,36,205.56,7.0,3,58.6,11.8,,7.66,1
user_003223,26-35,Buenos Aires,Tablet,Basic,135,29,381.61,10.0,4,106.2,13.6,0.555,6.44,0
user_003224,,Córdoba,Móvil,Basic,237,10,225.81,168.0,4,39.4,4.6,0.149,1.27,1
user_003225,56+,Rosario,Desktop,Free,49,17,266.83,142.0,15,94.3,7.9,,10.41,1
user_003226,56+,Otros,Desktop,Premium,276,12,115.33,86.0,22,57.2,14.0,0.016,1.3,0
user_003227,56+,Buenos Aires,Desktop,Free,7,32,206.43,108.0,6,86.0,16.2,0.308,,1
user_003228,26-35,Buenos Aires,Móvil,Basic,169,37,283.05,81.0,23,91.3,16.1,,6.57,0
user_003229,26-35,Buenos Aires,Desktop,Basic,2,29,208.58,39.0,15,30.6,19.5,0.867,29.0,1
user_003230,46-55,La Plata,Tablet,Basic,245,3,427.53,,13,24.1,6.1,0.059,0.37,1
user_003231,36-45,Buenos Aires,Móvil,Basic,231,16,442.3,87.0,5,116.7,8.9,,2.08,1
user_003232,36-45,Buenos Aires,Móvil,Free,95,2,148.82,68.0,11,44.2,14.6,0.74,0.63,1
user_003233,56+,Buenos Aires,Desktop,Premium,31,5,47.97,119.0,10,32.6,11.9,0.293,4.84,0
user_003234,26-35,,Móvil,Premium,75,40,281.56,76.0,5,102.9,15.6,0.379,16.0,0
user_003235,18-25,Córdoba,Móvil,Free,107,26,143.82,125.0,20,73.6,18.1,,7.29,1
user_003236,18-25,Rosario,Móvil,Basic,218,16,226.05,52.0,10,26.5,18.2,0.618,2.2,1
user_003237,26-35,Rosario,Desktop,Free,112,0,39.97,999.0,10,97.3,6.0,0.982,,0
user_003238,18-25,Córdoba,Desktop,Basic,32,36,96.94,175.0,28,,7.5,0.466,33.75,0
user_003239,18-25,Buenos Aires,Móvil,Free,80,46,256.55,35.0,8,49.1,6.7,,,0
user_003240,36-45,Rosario,Tablet,Premium,121,19,110.74,12.0,26,,18.5,0.632,4.71,1
user_003241,26-35,Mendoza,Móvil,Free,359,1,195.03,152.0,20,50.2,15.2,0.913,0.08,0
user_003242,18-25,La Plata,Desktop,Premium,55,33,457.3,153.0,30,,1.7,0.338,18.0,0
user_003243,18-25,Mendoza,Móvil,Free,148,0,60.16,999.0,28,20.6,1.0,0.727,0.0,1
user_003244,18-25,Buenos Aires,Tablet,Premium,268,11,456.08,123.0,5,,16.4,0.541,,1
user_003245,56+,Rosario,Móvil,Free,104,35,201.64,20.0,8,90.0,12.7,0.295,10.1,0
user_003246,18-25,Córdoba,Móvil,Free,175,38,409.06,115.0,16,105.1,4.1,0.931,6.51,1
user_003247,18-25,Buenos Aires,Desktop,Free,34,25,16.78,121.0,7,101.2,4.2,0.706,22.06,1
user_003248,56+,Buenos Aires,Tablet,Basic,92,10,264.22,82.0,23,72.3,17.5,0.273,,0
user_003249,36-45,Rosario,Móvil,Premium,200,31,354.14,155.0,16,21.3,5.4,,4.65,1
user_003250,26-35,Córdoba,Desktop,Basic,110,13,201.08,111.0,0,56.8,14.7,0.1,3.55,0
user_003251,36-45,Rosario,Desktop,Basic,177,20,12.18,71.0,26,101.8,11.8,0.975,,0
user_003252,56+,Córdoba,Móvil,Free,191,22,386.07,161.0,13,74.7,19.3,0.426,3.46,0
user_003253,46-55,Córdoba,Móvil,Basic,358,25,18.37,124.0,10,,16.1,,2.09,1
user_003254,36-45,Buenos Aires,Móvil,Free,320,19,420.85,73.0,29,13.4,1.4,0.785,1.78,1
user_003255,26-35,Buenos Aires,Móvil,Enterprise,223,38,320.27,82.0,12,45.4,7.4,0.801,5.11,1
user_003256,26-35,Mendoza,Desktop,Premium,37,21,28.65,114.0,23,107.4,18.5,0.927,,0
user_003257,26-35,Buenos Aires,Desktop,Free,200,47,401.46,90.0,23,110.5,3.9,0.076,,1
user_003258,56+,Otros,Desktop,Premium,278,26,234.4,151.0,27,77.2,2.6,,2.81,0
user_003259,46-55,La Plata,Desktop,Basic,199,40,454.81,159.0,8,68.0,15.5,,6.03,1
user_003260,46-55,Buenos Aires,Desktop,Basic,198,43,437.98,144.0,19,7.3,2.1,0.224,6.52,0
user_003261,26-35,Buenos Aires,Móvil,Basic,101,48,53.94,146.0,22,10.8,3.4,,14.26,0
user_003262,36-45,Córdoba,Móvil,Premium,77,34,176.95,51.0,21,113.0,17.5,0.375,13.25,0
user_003263,26-35,Rosario,Móvil,Free,239,46,222.85,42.0,0,33.3,10.7,0.141,5.77,1
user_003264,,Buenos Aires,Desktop,Free,162,33,303.42,134.0,15,23.5,3.7,0.18,6.11,1
user_003265,56+,Otros,Desktop,Free,170,13,348.86,10.0,9,13.2,19.1,0.066,2.29,0
user_003266,46-55,La Plata,Móvil,Free,322,47,403.65,59.0,1,61.0,8.1,0.281,4.38,1
user_003267,36-45,,Desktop,Premium,95,3,335.84,173.0,0,76.0,18.4,0.087,0.95,0
user_003268,56+,Córdoba,Desktop,Basic,124,4,25.39,61.0,29,50.4,14.8,0.723,,0
user_003269,26-35,Córdoba,Móvil,Free,154,26,177.61,116.0,12,38.0,7.6,,,1
user_003270,26-35,La Plata,Móvil,Basic,336,44,132.56,91.0,24,,3.1,0.902,3.93,0
user_003271,26-35,Buenos Aires,Móvil,Free,294,3,273.3,34.0,6,83.2,4.6,0.946,,1
user_003272,,Rosario,Tablet,Free,323,41,264.81,86.0,23,94.5,9.8,0.143,3.81,0
user_003273,18-25,Buenos Aires,Desktop,Free,237,28,147.91,27.0,10,76.2,3.3,0.825,3.54,0
user_003274,46-55,Córdoba,Móvil,Premium,209,26,480.0,143.0,7,88.4,5.8,,,0
user_003275,46-55,La Plata,Móvil,Free,9,37,148.12,111.0,18,39.9,10.1,0.169,37.0,1
user_003276,36-45,Buenos Aires,Desktop,Premium,280,23,258.55,52.0,14,56.0,3.1,0.374,2.46,0
user_003277,36-45,Córdoba,Desktop,Basic,273,5,299.95,150.0,30,115.3,16.8,0.358,0.55,1
user_003278,26-35,Mendoza,Desktop,Free,323,45,353.19,70.0,10,100.5,8.5,,,0
user_003279,26-35,Mendoza,Móvil,Premium,213,0,24.78,999.0,2,116.3,4.2,0.873,0.0,0
user_003280,26-35,Córdoba,Móvil,Basic,96,0,395.86,999.0,16,71.0,15.5,0.599,0.0,0
user_003281,46-55,Buenos Aires,Desktop,Free,188,2,376.82,157.0,21,90.7,9.0,,0.32,0
user_003282,56+,Otros,Desktop,Premium,37,44,23.65,176.0,9,80.3,9.8,0.9,35.68,0
user_003283,46-55,Córdoba,Móvil,Premium,349,2,339.73,27.0,13,12.6,13.6,,0.17,0
user_003284,36-45,Buenos Aires,Desktop,Free,116,17,181.52,82.0,26,22.1,7.6,0.648,4.4,1
user_003285,36-45,Rosario,Móvil,Free,108,35,379.68,125.0,21,108.0,7.4,0.09,,0
user_003286,36-45,Córdoba,Desktop,Basic,184,32,44.42,91.0,23,56.7,14.2,0.365,5.22,1
user_003287,36-45,Buenos Aires,Móvil,Basic,153,37,446.83,11.0,18,29.5,18.8,,7.25,1
user_003288,26-35,Buenos Aires,Móvil,Free,237,7,350.85,29.0,27,108.9,5.2,0.587,0.89,0
user_003289,56+,Buenos Aires,Móvil,Free,153,4,260.27,95.0,12,73.2,2.3,0.129,0.78,0
user_003290,36-45,Córdoba,Móvil,Premium,291,19,283.44,179.0,28,47.2,10.2,0.304,1.96,1
user_003291,36-45,La Plata,Desktop,Enterprise,119,47,107.12,146.0,13,111.6,2.1,0.162,,0
user_003292,18-25,Mendoza,Móvil,Premium,44,11,98.41,88.0,26,,2.5,0.25,7.5,1
user_003293,18-25,Buenos Aires,Móvil,Basic,245,45,385.41,28.0,15,47.5,19.5,,5.51,1
user_003294,36-45,,Móvil,Basic,319,43,329.28,134.0,11,80.4,5.3,,,0
user_003295,46-55,Buenos Aires,Móvil,Free,150,26,240.52,164.0,23,43.0,9.6,,5.2,1
user_003296,18-25,Rosario,Móvil,Free,217,19,441.14,9.0,6,102.8,4.0,0.203,2.63,1
user_003297,46-55,Buenos Aires,Móvil,Premium,254,19,433.79,97.0,6,,7.2,0.684,2.24,0
user_003298,46-55,La Plata,,Basic,248,44,378.87,3.0,30,29.9,19.5,0.003,5.32,1
user_003299,46-55,Rosario,Desktop,Free,146,42,492.63,35.0,21,9.0,7.4,0.918,8.63,0
user_003300,46-55,Mendoza,Móvil,Premium,25,32,383.43,119.0,15,95.6,1.6,0.939,32.0,1
user_003301,26-35,Córdoba,Móvil,Basic,39,39,158.82,44.0,16,9.8,5.7,0.414,30.0,0
user_003302,36-45,Buenos Aires,Móvil,,198,43,250.75,12.0,22,21.6,13.6,0.278,6.52,1
user_003303,46-55,Córdoba,Móvil,Basic,350,12,336.48,27.0,21,24.9,14.5,0.74,1.03,0
user_003304,46-55,Córdoba,Desktop,Basic,301,6,295.2,87.0,1,97.8,16.7,,0.6,0
user_003305,26-35,Córdoba,Móvil,Basic,338,4,71.64,101.0,10,19.1,17.1,,0.36,0
user_003306,36-45,Córdoba,Móvil,Premium,88,32,126.6,128.0,28,21.1,1.1,0.713,10.91,0
user_003307,18-25,Rosario,Móvil,Basic,198,36,53.73,102.0,23,11.1,17.3,0.44,5.45,1
user_003308,18-25,Otros,Móvil,Free,188,48,199.5,145.0,20,40.0,6.1,0.929,7.66,1
user_003309,46-55,La Plata,Tablet,Basic,24,35,429.37,148.0,24,36.3,13.7,0.745,35.0,0
user_003310,36-45,Buenos Aires,Móvil,Premium,234,26,433.09,19.0,23,105.9,18.5,0.536,3.33,1
user_003311,26-35,Buenos Aires,Desktop,Enterprise,142,2,356.45,149.0,27,11.8,8.0,0.347,0.42,1
user_003312,36-45,Córdoba,Móvil,Free,161,44,329.07,93.0,30,112.4,12.2,,8.2,0
user_003313,56+,Rosario,Móvil,Free,358,29,25.04,98.0,3,67.9,7.2,0.23,2.43,0
user_003314,,Córdoba,Móvil,Premium,348,8,10.35,35.0,0,108.4,18.2,0.926,,0
user_003315,26-35,Otros,Móvil,Free,1,0,381.59,999.0,18,74.5,8.5,0.477,0.0,1
user_003316,26-35,Otros,Móvil,Basic,253,18,389.43,128.0,7,118.4,8.1,0.421,2.13,0
user_003317,26-35,Buenos Aires,Desktop,Free,365,25,333.08,83.0,15,,16.9,0.847,2.05,0
user_003318,,Córdoba,Móvil,Free,64,28,108.6,62.0,2,47.7,14.8,0.006,,0
user_003319,26-35,Córdoba,Móvil,Basic,191,47,483.79,169.0,1,90.9,10.8,0.503,,0
user_003320,18-25,La Plata,Móvil,Enterprise,92,8,484.13,45.0,13,100.9,9.0,,2.61,1
user_003321,46-55,La Plata,Desktop,Basic,112,33,35.36,3.0,27,11.8,6.6,0.122,8.84,1
user_003322,36-45,Córdoba,Desktop,Free,204,4,459.02,171.0,1,116.0,18.6,0.451,0.59,0
user_003323,36-45,Buenos Aires,Móvil,Premium,100,45,123.58,79.0,23,60.0,5.6,0.402,,1
user_003324,26-35,Rosario,Tablet,Basic,72,17,61.27,27.0,18,64.2,19.0,0.378,,1
user_003325,36-45,Buenos Aires,Móvil,Free,331,18,71.67,169.0,17,76.9,13.4,,1.63,1
user_003326,36-45,Buenos Aires,Tablet,Basic,182,2,106.2,90.0,19,36.7,15.2,0.578,0.33,1
user_003327,36-45,Buenos Aires,Desktop,Free,280,28,314.51,150.0,1,87.7,5.3,,,1
user_003328,36-45,Mendoza,Desktop,Enterprise,239,24,427.77,9.0,20,47.1,4.1,0.728,,0
user_003329,56+,La Plata,Desktop,Premium,70,49,475.0,79.0,0,,11.7,0.818,21.0,1
user_003330,36-45,Córdoba,Móvil,Basic,125,41,105.27,135.0,3,61.8,8.7,0.161,9.84,0
user_003331,36-45,Rosario,Desktop,Premium,74,45,14.18,98.0,24,46.4,10.7,0.877,18.24,1
user_003332,18-25,Otros,Móvil,Basic,124,7,119.01,26.0,2,97.7,10.7,0.056,,0
user_003333,46-55,Córdoba,Móvil,Free,141,8,493.89,170.0,17,66.8,3.6,0.033,1.7,1
user_003334,18-25,Buenos Aires,Tablet,Enterprise,249,20,403.88,69.0,1,43.5,12.9,0.908,2.41,0
user_003335,36-45,Buenos Aires,Móvil,Free,244,31,269.63,28.0,19,104.8,4.2,0.76,,0
user_003336,36-45,Buenos Aires,Móvil,Premium,124,29,41.43,103.0,9,69.6,8.9,,7.02,1
user_003337,26-35,Rosario,Móvil,Free,8,22,385.1,90.0,14,86.6,19.5,,22.0,1
user_003338,36-45,Otros,Móvil,Premium,100,41,423.38,154.0,18,116.1,14.4,0.816,12.3,1
user_003339,56+,Mendoza,Móvil,Free,178,47,222.06,63.0,25,28.6,17.4,,7.92,0
user_003340,26-35,Mendoza,Móvil,Free,130,23,39.54,105.0,24,104.0,19.8,0.009,5.31,1
user_003341,36-45,Córdoba,Móvil,Free,54,37,119.44,111.0,10,84.6,4.4,,20.56,0
user_003342,56+,Buenos Aires,Tablet,Free,105,47,450.97,96.0,6,82.9,17.2,0.777,13.43,1
user_003343,18-25,Buenos Aires,Tablet,Free,70,17,386.96,115.0,1,41.3,7.0,0.881,,0
user_003344,36-45,La Plata,Tablet,Basic,193,25,104.27,139.0,0,99.0,4.8,0.166,3.89,0
user_003345,56+,Mendoza,Tablet,Basic,228,24,63.95,134.0,23,80.9,15.7,0.715,3.16,1
user_003346,36-45,Rosario,Móvil,Basic,13,47,132.96,106.0,23,96.8,19.1,0.998,,0
user_003347,26-35,Buenos Aires,Móvil,Basic,42,17,240.1,113.0,24,104.6,4.5,0.527,12.14,0
user_003348,56+,Buenos Aires,Móvil,Basic,73,11,364.71,71.0,2,92.9,14.5,,4.52,0
user_003349,26-35,Córdoba,Desktop,Premium,6,48,499.44,100.0,5,42.5,14.0,0.251,48.0,0
user_003350,56+,Córdoba,Móvil,Free,317,34,310.33,81.0,17,107.8,17.9,0.916,3.22,0
user_003351,26-35,Buenos Aires,Desktop,Free,322,14,23.72,40.0,16,18.9,10.0,0.326,1.3,1
user_003352,46-55,Buenos Aires,Tablet,Basic,210,48,277.87,97.0,11,53.7,9.1,0.793,6.86,0
user_003353,36-45,Rosario,Móvil,Free,66,47,398.94,15.0,16,50.7,17.2,,21.36,1
user_003354,26-35,Buenos Aires,Desktop,Free,91,24,34.76,174.0,16,99.1,18.9,0.175,7.91,1
user_003355,36-45,,Móvil,Free,355,38,397.8,163.0,9,48.0,18.7,0.664,3.21,1
user_003356,26-35,Córdoba,Móvil,Premium,164,18,199.85,26.0,15,,8.5,0.892,3.29,0
user_003357,46-55,Buenos Aires,,Premium,102,19,308.25,131.0,26,97.4,15.9,0.667,5.59,1
user_003358,36-45,Rosario,,Enterprise,221,16,428.08,56.0,27,119.7,1.7,0.943,,0
user_003359,36-45,Rosario,Móvil,Free,334,24,221.45,36.0,16,33.6,16.9,0.306,2.16,0
user_003360,46-55,Córdoba,Móvil,Basic,217,24,84.61,147.0,11,10.0,16.9,,3.32,1
user_003361,26-35,Córdoba,Móvil,Premium,104,49,213.14,11.0,23,79.5,2.1,0.866,14.13,1
user_003362,26-35,Rosario,,Basic,362,39,333.46,51.0,16,99.7,12.9,,3.23,0
user_003363,46-55,Buenos Aires,Móvil,Free,171,1,214.04,160.0,15,,6.5,,0.18,0
user_003364,46-55,Buenos Aires,Móvil,Free,252,11,456.48,70.0,4,107.7,15.7,0.572,1.31,1
user_003365,26-35,Buenos Aires,Desktop,Basic,188,4,324.7,3.0,21,56.2,4.3,,0.64,0
user_003366,18-25,Rosario,Móvil,Free,353,47,24.91,108.0,13,53.9,5.8,0.34,3.99,1
user_003367,36-45,Mendoza,Móvil,Free,252,29,291.71,81.0,11,31.4,16.4,0.171,3.45,1
user_003368,36-45,Buenos Aires,,Free,83,0,412.14,999.0,5,61.4,13.8,,0.0,1
user_003369,46-55,Buenos Aires,Móvil,Premium,183,43,183.57,28.0,27,53.4,8.5,0.004,,0
user_003370,26-35,Córdoba,Móvil,Free,285,20,382.03,122.0,23,28.1,14.5,0.279,2.11,1
user_003371,18-25,La Plata,Móvil,Free,58,44,377.7,93.0,1,89.3,4.2,0.251,22.76,1
user_003372,46-55,Mendoza,Móvil,Free,162,18,154.89,173.0,26,28.6,13.2,0.355,3.33,1
user_003373,36-45,,Móvil,Premium,258,48,184.62,134.0,0,23.7,19.7,0.523,5.58,0
user_003374,26-35,Buenos Aires,Móvil,Basic,38,8,299.48,11.0,16,39.0,1.4,0.975,,0
user_003375,56+,Córdoba,Móvil,Free,226,37,23.59,80.0,3,,18.3,,4.91,0
user_003376,18-25,Rosario,Móvil,Free,278,30,290.47,59.0,18,,2.4,0.125,3.24,0
user_003377,46-55,Buenos Aires,Móvil,Free,237,25,268.66,129.0,22,34.0,19.0,0.396,3.16,1
user_003378,56+,Mendoza,Móvil,Premium,20,38,195.4,96.0,30,1.6,3.6,0.394,,1
user_003379,46-55,La Plata,Desktop,Free,336,9,13.27,27.0,17,,9.3,0.594,0.8,0
user_003380,36-45,Córdoba,Desktop,Premium,109,43,472.62,160.0,9,1.6,5.1,0.247,11.83,1
user_003381,18-25,Buenos Aires,Móvil,Premium,179,21,246.74,,11,16.8,18.4,0.419,3.52,0
user_003382,56+,Otros,Móvil,Premium,217,27,106.19,120.0,16,9.3,7.0,0.262,3.73,0
user_003383,,Buenos Aires,Móvil,Free,34,17,86.8,131.0,7,90.9,5.2,0.209,15.0,1
user_003384,46-55,Córdoba,Móvil,Free,46,44,442.41,101.0,1,63.1,11.2,0.346,28.7,1
user_003385,,Rosario,Móvil,Free,273,45,433.89,23.0,2,31.2,16.4,0.489,4.95,0
user_003386,26-35,Buenos Aires,Desktop,Free,210,41,230.27,118.0,1,,12.2,0.616,5.86,0
user_003387,56+,Córdoba,Móvil,Free,71,50,200.79,86.0,18,58.0,9.6,0.61,21.13,1
user_003388,46-55,Buenos Aires,Móvil,Basic,317,1,178.13,52.0,29,107.7,11.3,0.849,,0
user_003389,,Buenos Aires,Desktop,Free,68,7,355.82,127.0,30,106.2,9.2,0.639,3.09,1
user_003390,18-25,La Plata,Tablet,Premium,256,43,256.4,129.0,14,79.7,16.2,0.677,5.04,0
user_003391,56+,Rosario,Móvil,Free,148,29,98.71,105.0,7,37.7,2.3,0.032,,1
user_003392,46-55,Córdoba,Móvil,Premium,90,28,467.19,28.0,30,18.3,7.2,0.477,9.33,1
user_003393,36-45,Buenos Aires,Tablet,Premium,284,37,421.63,42.0,27,59.4,11.7,0.641,3.91,1
user_003394,36-45,Otros,Móvil,Basic,92,43,295.42,159.0,28,49.1,13.1,0.292,14.02,1
user_003395,26-35,Otros,Desktop,Premium,9,12,237.95,58.0,1,85.0,6.3,0.456,,0
user_003396,26-35,Córdoba,Móvil,Basic,152,31,20.68,31.0,13,90.4,16.9,0.255,6.12,0
user_003397,56+,Buenos Aires,Desktop,Free,2,3,375.71,69.0,1,94.3,8.0,0.045,3.0,1
user_003398,46-55,Otros,Móvil,Basic,243,49,29.77,155.0,15,19.9,8.8,0.741,6.05,0
user_003399,36-45,Córdoba,Desktop,Premium,275,19,85.4,52.0,23,32.8,19.9,0.711,,1
user_003400,46-55,,Desktop,Free,71,41,460.65,122.0,22,24.2,8.8,0.631,17.32,0
user_003401,56+,Córdoba,Tablet,Basic,201,29,419.79,179.0,30,80.4,14.8,,4.33,0
user_003402,56+,Otros,Desktop,Free,118,37,374.98,36.0,11,78.1,12.2,0.796,9.41,1
user_003403,46-55,Córdoba,Móvil,Free,11,25,10.99,162.0,3,,18.6,0.701,,0
user_003404,18-25,Otros,Móvil,Enterprise,234,3,32.9,30.0,6,108.1,8.8,0.397,0.38,0
user_003405,26-35,Buenos Aires,Desktop,Free,112,7,495.4,114.0,18,119.2,15.0,0.469,1.88,1
user_003406,26-35,Mendoza,Móvil,Basic,141,50,382.93,45.0,22,55.6,11.8,,10.64,1
user_003407,36-45,Buenos Aires,Móvil,Free,353,46,209.53,101.0,4,112.0,4.2,0.884,3.91,1
user_003408,18-25,Buenos Aires,Móvil,Free,348,40,492.17,59.0,18,8.9,10.7,0.996,,1
user_003409,46-55,Buenos Aires,Móvil,Premium,226,24,405.38,131.0,5,117.7,1.9,0.204,3.19,1
user_003410,,Rosario,Móvil,Premium,48,44,181.95,169.0,26,23.0,18.3,0.238,27.5,1
user_003411,36-45,La Plata,Móvil,Free,350,8,85.82,172.0,1,98.0,14.5,0.384,0.69,0
user_003412,26-35,Buenos Aires,Desktop,Free,143,47,321.11,71.0,5,,13.4,0.692,9.86,1
user_003413,,Buenos Aires,Móvil,Premium,155,32,375.25,18.0,14,66.5,1.2,0.554,6.19,1
user_003414,26-35,Otros,Móvil,Free,331,14,101.53,57.0,12,93.3,9.4,0.558,,0
user_003415,36-45,Buenos Aires,Móvil,Free,31,26,64.0,30.0,0,53.4,19.9,,25.16,0
user_003416,56+,Buenos Aires,Tablet,Free,178,23,27.7,102.0,17,59.6,16.2,0.289,3.88,0
user_003417,46-55,Buenos Aires,Desktop,Basic,301,44,277.62,111.0,20,21.6,18.7,0.561,,1
user_003418,18-25,Córdoba,Móvil,Free,60,24,327.6,85.0,21,42.2,8.0,,,1
user_003419,46-55,Córdoba,Tablet,Free,65,37,108.37,133.0,8,,5.1,,17.08,1
user_003420,,Buenos Aires,Desktop,Free,277,21,269.68,5.0,21,8.9,19.9,0.423,,0
user_003421,18-25,Otros,Móvil,Free,284,17,344.79,19.0,10,18.7,14.3,0.916,1.8,0
user_003422,26-35,La Plata,Móvil,Basic,194,16,452.44,115.0,1,89.2,10.7,0.98,2.47,0
user_003423,18-25,Córdoba,Móvil,Basic,364,28,45.43,142.0,17,33.4,15.7,,2.31,0
user_003424,,Córdoba,Desktop,Free,28,42,384.51,165.0,23,98.4,17.8,0.809,,0
user_003425,36-45,Córdoba,Tablet,Free,160,46,16.96,4.0,10,62.3,16.3,0.608,8.62,0
user_003426,26-35,Rosario,Tablet,Free,359,7,141.21,49.0,6,34.6,16.9,0.34,0.58,0
user_003427,36-45,Mendoza,Desktop,Premium,348,21,194.56,56.0,10,114.9,10.8,0.824,1.81,1
user_003428,46-55,Rosario,Móvil,Free,144,6,391.17,17.0,3,49.9,8.9,0.303,1.25,0
user_003429,46-55,Otros,Móvil,Premium,354,18,453.8,114.0,26,51.2,5.9,0.506,1.53,0
user_003430,36-45,Mendoza,Móvil,Basic,289,12,204.3,40.0,1,,16.4,0.622,1.25,0
user_003431,46-55,Buenos Aires,Tablet,Premium,79,38,46.68,44.0,12,,12.0,0.0,14.43,0
user_003432,18-25,La Plata,Desktop,Free,251,43,183.44,30.0,24,,7.7,0.851,5.14,0
user_003433,36-45,Buenos Aires,Móvil,Basic,103,22,426.19,77.0,7,111.3,11.8,,6.41,1
user_003434,36-45,Córdoba,Móvil,Basic,217,9,439.06,180.0,29,68.1,7.1,0.794,,0
user_003435,46-55,La Plata,Móvil,Enterprise,299,17,447.74,141.0,29,59.2,5.8,,1.71,1
user_003436,18-25,Buenos Aires,Desktop,Free,154,49,187.89,64.0,10,65.7,3.3,0.746,,1
user_003437,26-35,Córdoba,Móvil,Free,13,2,263.86,94.0,8,76.4,18.6,0.84,,1
user_003438,36-45,Córdoba,Móvil,Basic,20,32,71.24,44.0,0,52.6,8.3,0.381,32.0,0
user_003439,18-25,Rosario,Móvil,Premium,265,29,223.44,41.0,4,29.6,11.2,0.083,3.28,1
user_003440,26-35,Buenos Aires,Móvil,Basic,276,39,372.37,180.0,24,119.9,19.3,0.635,4.24,0
user_003441,46-55,La Plata,Desktop,Free,125,50,464.87,34.0,28,62.2,2.7,0.454,12.0,1
user_003442,36-45,Buenos Aires,Móvil,Free,324,1,75.42,98.0,21,91.2,6.4,,,0
user_003443,36-45,Buenos Aires,Tablet,Premium,179,18,351.29,159.0,2,4.6,5.1,0.95,3.02,1
user_003444,18-25,Córdoba,Desktop,Premium,7,29,429.81,163.0,1,,9.0,0.486,29.0,0
user_003445,26-35,Rosario,Móvil,Free,234,6,48.94,15.0,9,1.2,5.4,0.25,0.77,1
user_003446,46-55,Buenos Aires,Móvil,Free,126,34,229.01,121.0,25,74.9,7.6,0.222,8.1,0
user_003447,18-25,Buenos Aires,Móvil,Premium,221,8,75.63,32.0,11,106.3,10.4,0.451,1.09,0
user_003448,26-35,Buenos Aires,Móvil,Free,273,10,497.61,168.0,25,63.0,17.7,0.187,1.1,0
user_003449,56+,Buenos Aires,Móvil,Enterprise,314,14,358.38,48.0,16,28.4,16.7,,,0
user_003450,26-35,La Plata,Desktop,Free,92,50,17.75,170.0,9,,18.1,0.626,16.3,1
user_003451,46-55,Buenos Aires,Desktop,Premium,65,19,229.07,121.0,1,105.8,11.9,,8.77,1
user_003452,36-45,Buenos Aires,Móvil,Free,240,40,36.74,81.0,9,49.5,17.2,0.713,5.0,0
user_003453,36-45,Rosario,,Premium,5,28,325.97,134.0,21,95.4,10.9,0.762,28.0,1
user_003454,46-55,Buenos Aires,Móvil,Premium,101,14,436.17,83.0,19,86.5,15.8,0.328,4.16,1
user_003455,18-25,Otros,Móvil,Basic,66,47,224.73,58.0,30,,19.3,0.052,21.36,0
user_003456,26-35,Buenos Aires,Móvil,Basic,49,25,340.6,129.0,29,94.1,8.2,0.831,15.31,0
user_003457,46-55,,Desktop,Basic,216,29,289.39,122.0,17,,3.9,0.865,4.03,0
user_003458,18-25,Rosario,Desktop,Free,296,1,57.73,65.0,5,61.0,8.7,,0.1,1
user_003459,26-35,Buenos Aires,Móvil,Free,336,21,62.76,149.0,24,90.8,1.8,0.699,1.88,1
user_003460,18-25,Rosario,Desktop,Premium,138,42,260.51,0.0,22,32.6,18.9,0.515,9.13,1
user_003461,56+,Buenos Aires,Desktop,Basic,118,43,450.91,75.0,28,117.1,14.2,0.959,10.93,1
user_003462,26-35,Rosario,Desktop,Premium,149,12,428.21,88.0,3,55.3,12.1,0.155,2.42,1
user_003463,18-25,Rosario,Desktop,Free,196,48,472.07,83.0,7,113.4,9.8,0.676,,1
user_003464,26-35,Córdoba,Móvil,Premium,17,8,200.12,85.0,17,102.7,7.1,0.207,,0
user_003465,18-25,Mendoza,Móvil,Basic,330,16,10.49,122.0,2,75.9,14.0,0.182,1.45,0
user_003466,18-25,Mendoza,Móvil,Basic,104,36,302.2,123.0,26,32.4,8.5,,10.38,0
user_003467,36-45,Córdoba,Desktop,Basic,154,50,423.9,23.0,14,15.2,18.8,0.29,9.74,1
user_003468,26-35,Córdoba,Desktop,Free,248,47,34.7,39.0,11,91.1,8.4,0.989,5.69,1
user_003469,26-35,Buenos Aires,Móvil,Basic,72,46,370.6,97.0,15,25.6,14.9,0.475,19.17,1
user_003470,46-55,Mendoza,Desktop,Free,79,44,119.76,152.0,9,97.6,17.0,0.268,16.71,1
user_003471,,Otros,Móvil,Basic,153,5,137.55,178.0,20,94.9,4.9,0.405,0.98,0
